data_year,ori,pub_agency_name,pub_agency_unit,state_abbr,division_name,region_name,county_name,agency_type_name,population_group_desc,population,male_officer_ct,male_civilian_ct,male_total_ct,female_officer_ct,female_civilian_ct,female_total_ct,officer_ct,civilian_ct,total_pe_ct,pe_ct_per_1000
2018,TX1071700,Brownsboro,,TX,West South Central,South,HENDERSON,City,"Cities under 2,500",1259,4,0,4,0,0,0,4,0,4,3.18
2018,TX1082200,Palmview,,TX,West South Central,South,HIDALGO,City,"Cities from 2,500 thru 9,999",5842,,,,,,,,,,
2018,TX1083500,Palmhurst,,TX,West South Central,South,HIDALGO,City,"Cities from 2,500 thru 9,999",2765,,,,,,,,,,
2018,TX1160400,Wolfe City,,TX,West South Central,South,HUNT,City,"Cities under 2,500",1448,,,,,,,,,,
2018,TX1231000,Lamar University:,Beaumont,TX,West South Central,South,JEFFERSON,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX1261200,Venus,,TX,West South Central,South,ELLIS; JOHNSON,City,"Cities from 2,500 thru 9,999",3683,9,0,9,3,0,3,12,0,12,3.26
2018,TX1450900,Normangee,,TX,West South Central,South,MADISON; LEON,City,"Cities under 2,500",700,,,,,,,,,,
2018,TX1550700,McGregor,,TX,West South Central,South,MCLENNAN,City,"Cities from 2,500 thru 9,999",5134,10,3,13,1,5,6,11,8,19,3.70
2018,TX1820000,Palo Pinto,,TX,West South Central,South,PALO PINTO,County,"Non-MSA counties from 10,000 thru 24,999",13988,22,16,38,2,17,19,24,33,57,4.07
2018,TX2060000,San Saba,,TX,West South Central,South,SAN SABA,County,"Non-MSA counties under 10,000",2860,,,,,,,,,,
2018,TX2201800,Lakeside,,TX,West South Central,South,TARRANT,City,"Cities under 2,500",1404,5,0,5,0,0,0,5,0,5,3.56
2018,TX2350100,Victoria,,TX,West South Central,South,VICTORIA,City,"Cities from 50,000 thru 99,999",67766,,,,,,,,,,
2018,TX2401100,Independent School District:,Laredo,TX,West South Central,South,WEBB,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TXCBP8300,"U.S. Border Patrol, Carrizon Springs",,TX,West South Central,South,N/A,Federal,"Cities under 2,500",0,,,,,,,,,,
2018,TXINSCB00,"U.S. Border Patrol, Cotulla",,TX,West South Central,South,N/A,Federal,"Cities under 2,500",0,,,,,,,,,,
2018,TX0040000,Aransas,,TX,West South Central,South,ARANSAS,County,"Non-MSA counties from 10,000 thru 24,999",12683,22,22,44,1,26,27,23,48,71,5.60
2018,TX0150200,Balcones Heights,,TX,West South Central,South,BEXAR,City,"Cities from 2,500 thru 9,999",3361,18,1,19,1,4,5,19,5,24,7.14
2018,TX0153500,Independent School District:,East Central,TX,West South Central,South,BEXAR,Other,"Cities under 2,500",0,9,0,9,2,2,4,11,2,13,
2018,TX0312900,Laguna Vista,,TX,West South Central,South,CAMERON,City,"Cities from 2,500 thru 9,999",3206,7,0,7,1,0,1,8,0,8,2.50
2018,TX0842800,Independent School District:,Santa Fe,TX,West South Central,South,GALVESTON,Other,"Cities under 2,500",0,12,3,15,2,9,11,14,12,26,
2018,TX1160100,Celeste,,TX,West South Central,South,HUNT,City,"Cities under 2,500",881,,,,,,,,,,
2018,TX1490000,Live Oak,,TX,West South Central,South,LIVE OAK,County,"Non-MSA counties under 10,000",7673,,,,,,,,,,
2018,TX1720000,Morris,,TX,West South Central,South,MORRIS,County,"Non-MSA counties under 10,000",6173,,,,,,,,,,
2018,TX1740000,Nacogdoches,,TX,West South Central,South,NACOGDOCHES,County,"Non-MSA counties from 25,000 thru 99,999",30947,39,25,64,1,23,24,40,48,88,2.84
2018,TX1780300,Robstown,,TX,West South Central,South,NUECES,City,"Cities from 10,000 thru 24,999",11373,25,0,25,1,8,9,26,8,34,2.99
2018,TX1781800,Port of Corpus Christi Police Department,,TX,West South Central,South,NUECES,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX1850100,Bovina,,TX,West South Central,South,PARMER,City,"Cities under 2,500",1799,,,,,,,,,,
2018,TX2080000,Scurry,,TX,West South Central,South,SCURRY,County,"Non-MSA counties under 10,000",5683,6,10,16,1,22,23,7,32,39,6.86
2018,TX2440000,Wilbarger,,TX,West South Central,South,WILBARGER,County,"Non-MSA counties under 10,000",2366,7,5,12,0,6,6,7,11,18,7.61
2018,TX0150000,Bexar,,TX,West South Central,South,BEXAR,County,"MSA counties 100,000 or over",300332,,,,,,,,,,
2018,TX0240100,Falfurrias,,TX,West South Central,South,BROOKS,City,"Cities from 2,500 thru 9,999",4921,,,,,,,,,,
2018,TX0280100,Lockhart,,TX,West South Central,South,CALDWELL,City,"Cities from 10,000 thru 24,999",13944,24,4,28,2,8,10,26,12,38,2.73
2018,TX0290300,Seadrift,,TX,West South Central,South,CALHOUN,City,"Cities under 2,500",1521,,,,,,,,,,
2018,TX0310200,Combes,,TX,West South Central,South,CAMERON,City,"Cities from 2,500 thru 9,999",3090,,,,,,,,,,
2018,TX0312500,Palm Valley,,TX,West South Central,South,CAMERON,City,"Cities under 2,500",1265,,,,,,,,,,
2018,TX0500400,Fort Gates,,TX,West South Central,South,CORYELL,City,"Cities under 2,500",0,,,,,,,,,,
2018,TX0570400,Carrollton,,TX,West South Central,South,COLLIN; DALLAS; DENTON,City,"Cities from 100,000 thru 249,999",138216,144,26,170,21,27,48,165,53,218,1.58
2018,TX0570900,Duncanville,,TX,West South Central,South,DALLAS,City,"Cities from 25,000 thru 49,999",39618,,,,,,,,,,
2018,TX0610200,Denton,,TX,West South Central,South,DENTON,City,"Cities from 100,000 thru 249,999",139262,149,16,165,25,37,62,174,53,227,1.63
2018,TX0710000,El Paso,,TX,West South Central,South,EL PASO,County,"MSA counties from 25,000 thru 99,999",84623,,,,,,,,,,
2018,TX0912200,Southmayd,,TX,West South Central,South,GRAYSON,City,"Cities under 2,500",1087,,,,,,,,,,
2018,TX1080100,Alamo,,TX,West South Central,South,HIDALGO,City,"Cities from 10,000 thru 24,999",19840,,,,,,,,,,
2018,TX1220000,Jeff Davis,,TX,West South Central,South,JEFF DAVIS,County,"Non-MSA counties under 10,000",2265,4,0,4,0,1,1,4,1,5,2.21
2018,TX1520300,Shallowater,,TX,West South Central,South,LUBBOCK,City,"Cities from 2,500 thru 9,999",2545,5,0,5,0,0,0,5,0,5,1.96
2018,TX2050400,Sinton,,TX,West South Central,South,SAN PATRICIO,City,"Cities from 2,500 thru 9,999",5424,10,0,10,1,1,2,11,1,12,2.21
2018,TX2060100,San Saba,,TX,West South Central,South,SAN SABA,City,"Cities from 2,500 thru 9,999",3059,,,,,,,,,,
2018,TX2080100,Snyder,,TX,West South Central,South,SCURRY,City,"Cities from 10,000 thru 24,999",11337,,,,,,,,,,
2018,TX2140100,La Grulla,,TX,West South Central,South,STARR,City,"Cities under 2,500",1711,,,,,,,,,,
2018,TX2260700,San Angelo Park,,TX,West South Central,South,TOM GREEN,City,"Cities under 2,500",0,,,,,,,,,,
2018,TX2272100,Lago Vista,,TX,West South Central,South,TRAVIS,City,"Cities from 2,500 thru 9,999",6923,17,2,19,1,4,5,18,6,24,3.47
2018,TX2273600,Bee Cave,,TX,West South Central,South,TRAVIS,City,"Cities from 2,500 thru 9,999",7253,,,,,,,,,,
2018,TX2340300,Grand Saline,,TX,West South Central,South,VAN ZANDT,City,"Cities from 2,500 thru 9,999",3120,7,0,7,1,1,2,8,1,9,2.88
2018,TX0060000,Armstrong,,TX,West South Central,South,ARMSTRONG,County,"MSA counties under 10,000",1871,,,,,,,,,,
2018,TX0090000,Bailey,,TX,West South Central,South,BAILEY,County,"Non-MSA counties under 10,000",1974,6,5,11,0,12,12,6,17,23,11.65
2018,TX0140100,Bartlett,,TX,West South Central,South,BELL; WILLIAMSON,City,"Cities from 2,500 thru 9,999",2786,,,,,,,,,,
2018,TX0270200,Marble Falls,,TX,West South Central,South,BURNET,City,"Cities from 2,500 thru 9,999",6579,21,3,24,3,9,12,24,12,36,5.47
2018,TX0490000,Cooke,,TX,West South Central,South,COOKE,County,"Non-MSA counties from 10,000 thru 24,999",22494,60,0,60,24,3,27,84,3,87,3.87
2018,TX0680800,Independent School District:,Ector County,TX,West South Central,South,ECTOR,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX0920200,Gladewater,,TX,West South Central,South,UPSHUR; GREGG,City,"Cities from 2,500 thru 9,999",6402,14,2,16,1,3,4,15,5,20,3.12
2018,TX0920500,Longview,,TX,West South Central,South,HARRISON; GREGG,City,"Cities from 50,000 thru 99,999",81660,148,4,152,20,42,62,168,46,214,2.62
2018,TX0950000,Hale,,TX,West South Central,South,HALE,County,"Non-MSA counties under 10,000",7981,34,0,34,26,0,26,60,0,60,7.52
2018,TX0950300,Petersburg,,TX,West South Central,South,HALE,City,"Cities under 2,500",1128,,,,,,,,,,
2018,TX1011500,Pasadena,,TX,West South Central,South,HARRIS,City,"Cities from 100,000 thru 249,999",154101,,,,,,,,,,
2018,TX1070400,Trinity Valley Community College,,TX,West South Central,South,HENDERSON,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX1130500,Grapeland,,TX,West South Central,South,HOUSTON,City,"Cities under 2,500",1418,,,,,,,,,,
2018,TX1150000,Hudspeth,,TX,West South Central,South,HUDSPETH,County,"MSA counties under 10,000",4558,,,,,,,,,,
2018,TX1230000,Jefferson,,TX,West South Central,South,JEFFERSON,County,"MSA counties from 25,000 thru 99,999",34964,,,,,,,,,,
2018,TX1431000,Moulton,,TX,West South Central,South,LAVACA,City,"Cities under 2,500",919,,,,,,,,,,
2018,TX1440200,Lexington,,TX,West South Central,South,LEE,City,"Cities under 2,500",1206,,,,,,,,,,
2018,TX1580000,Marion,,TX,West South Central,South,MARION,County,"Non-MSA counties under 10,000",8028,,,,,,,,,,
2018,TX1670000,Mills,,TX,West South Central,South,MILLS,County,"Non-MSA counties under 10,000",4901,,,,,,,,,,
2018,TX1770000,Nolan,,TX,West South Central,South,NOLAN,County,"Non-MSA counties under 10,000",2845,12,10,22,1,13,14,13,23,36,12.65
2018,TX1810800,Rose City,,TX,West South Central,South,ORANGE,City,"Cities under 2,500",530,,,,,,,,,,
2018,TX1840400,Hudson Oaks,,TX,West South Central,South,PARKER,City,"Cities under 2,500",2444,,,,,,,,,,
2018,TX1850000,Parmer,,TX,West South Central,South,PARMER,County,"Non-MSA counties under 10,000",2764,,,,,,,,,,
2018,TX1910100,Canyon,,TX,West South Central,South,RANDALL,City,"Cities from 10,000 thru 24,999",15608,,,,,,,,,,
2018,TX2051700,Lake City,,TX,West South Central,South,SAN PATRICIO,City,"Cities under 2,500",525,,,,,,,,,,
2018,TX2203400,Westworth,,TX,West South Central,South,N/A,City,"Cities under 2,500",0,,,,,,,,,,
2018,TX2271100,Lakeway,,TX,West South Central,South,TRAVIS,City,"Cities from 10,000 thru 24,999",15722,28,7,35,4,8,12,32,15,47,2.99
2018,TX2320200,Sabinal,,TX,West South Central,South,UVALDE,City,"Cities under 2,500",1696,4,0,4,0,1,1,4,1,5,2.95
2018,TX2330100,Del Rio,,TX,West South Central,South,VAL VERDE,City,"Cities from 25,000 thru 49,999",36007,,,,,,,,,,
2018,TX2370700,Hempstead,,TX,West South Central,South,WALLER,City,"Cities from 2,500 thru 9,999",7969,,,,,,,,,,
2018,TX2410000,Wharton,,TX,West South Central,South,WHARTON,County,"Non-MSA counties from 10,000 thru 24,999",21432,35,14,49,6,18,24,41,32,73,3.41
2018,TX2461700,Leander,,TX,West South Central,South,TRAVIS; WILLIAMSON,City,"Cities from 50,000 thru 99,999",53637,48,2,50,12,17,29,60,19,79,1.47
2018,TX0141000,Morgans Point Resort,,TX,West South Central,South,BELL,City,"Cities from 2,500 thru 9,999",4499,9,0,9,0,0,0,9,0,9,2.00
2018,TX0150800,Hollywood Park,,TX,West South Central,South,BEXAR,City,"Cities from 2,500 thru 9,999",3400,12,0,12,3,1,4,15,1,16,4.71
2018,TX0151000,Leon Valley,,TX,West South Central,South,BEXAR,City,"Cities from 10,000 thru 24,999",11598,35,2,37,5,0,5,40,2,42,3.62
2018,TX0201700,Alvin Community College,,TX,West South Central,South,BRAZORIA,University or College,"Cities under 2,500",0,8,1,9,1,0,1,9,1,10,
2018,TX0220100,Alpine,,TX,West South Central,South,BREWSTER,City,"Cities from 2,500 thru 9,999",6073,,,,,,,,,,
2018,TX0400000,Cochran,,TX,West South Central,South,COCHRAN,County,"Non-MSA counties under 10,000",2803,,,,,,,,,,
2018,TX0433200,Independent School District:,Farmersville,TX,West South Central,South,COLLIN,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX0540200,Lorenzo,,TX,West South Central,South,CROSBY,City,"Cities under 2,500",1188,,,,,,,,,,
2018,TX0711600,Socorro,,TX,West South Central,South,EL PASO,City,"Cities from 25,000 thru 49,999",34327,,,,,,,,,,
2018,TX0820000,Frio,,TX,West South Central,South,FRIO,County,"Non-MSA counties under 10,000",4952,,,,,,,,,,
2018,TX0842000,Crystal Beach,,TX,West South Central,South,GALVESTON,City,"Cities under 2,500",0,,,,,,,,,,
2018,TX0990200,Quanah,,TX,West South Central,South,HARDEMAN,City,"Cities from 2,500 thru 9,999",2512,,,,,,,,,,
2018,TX1010000,Harris,,TX,West South Central,South,HARRIS,County,"MSA counties 100,000 or over",1919494,,,,,,,,,,
2018,TX1080300,Edcouch,,TX,West South Central,South,HIDALGO,City,"Cities from 2,500 thru 9,999",3393,,,,,,,,,,
2018,TX1560000,McMullen,,TX,West South Central,South,MCMULLEN,County,"Non-MSA counties under 10,000",787,10,0,10,0,2,2,10,2,12,15.25
2018,TX1780200,Corpus Christi,,TX,West South Central,South,NUECES,City,"Cities from 250,000 thru 499,999",328614,378,60,438,65,149,214,443,209,652,1.98
2018,TX1790000,Ochiltree,,TX,West South Central,South,OCHILTREE,County,"Non-MSA counties under 10,000",1358,,,,,,,,,,
2018,TX1830100,Carthage,,TX,West South Central,South,PANOLA,City,"Cities from 2,500 thru 9,999",6555,,,,,,,,,,
2018,TX1980300,Hearne,,TX,West South Central,South,ROBERTSON,City,"Cities from 2,500 thru 9,999",4536,,,,,,,,,,
2018,TX2205100,Independent School District:,Mansfield,TX,West South Central,South,N/A,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX2300900,East Mountain,,TX,West South Central,South,UPSHUR,City,"Cities under 2,500",829,,,,,,,,,,
2018,TX2420100,Shamrock,,TX,West South Central,South,WHEELER,City,"Cities under 2,500",1866,,,,,,,,,,
2018,TX2430200,Electra,,TX,West South Central,South,WICHITA,City,"Cities from 2,500 thru 9,999",2699,7,0,7,0,5,5,7,5,12,4.45
2018,TX2500100,Alba,,TX,West South Central,South,N/A,City,"Cities under 2,500",0,,,,,,,,,,
2018,TXDI00100,Lake Meredith Ra,,TX,West South Central,South,N/A,Unknown,"Cities under 2,500",0,,,,,,,,,,
2018,TXUSC5400,"U.S. Customs Service, El Paso",,TX,West South Central,South,N/A,Federal,"Cities under 2,500",0,,,,,,,,,,
2018,TX0151600,Live Oak,,TX,West South Central,South,BEXAR,City,"Cities from 10,000 thru 24,999",16230,28,5,33,5,10,15,33,15,48,2.96
2018,TX0153900,Fair Oaks Ranch,,TX,West South Central,South,COMAL; KENDALL; BEXAR,City,"Cities from 2,500 thru 9,999",9516,19,1,20,3,1,4,22,2,24,2.52
2018,TX0572500,Wilmer,,TX,West South Central,South,DALLAS,City,"Cities from 2,500 thru 9,999",4199,,,,,,,,,,
2018,TX0590100,Hereford,,TX,West South Central,South,DEAF SMITH,City,"Cities from 10,000 thru 24,999",14812,24,1,25,3,5,8,27,6,33,2.23
2018,TX0660200,San Diego,,TX,West South Central,South,JIM WELLS; DUVAL,City,"Cities from 2,500 thru 9,999",4261,6,0,6,0,1,1,6,1,7,1.64
2018,TX0700000,Ellis,,TX,West South Central,South,ELLIS,County,"MSA counties from 25,000 thru 99,999",66580,77,82,159,3,57,60,80,139,219,3.29
2018,TX0780100,Crowell,,TX,West South Central,South,FOARD,City,"Cities under 2,500",854,1,0,1,0,0,0,1,0,1,1.17
2018,TX0920000,Gregg,,TX,West South Central,South,GREGG,County,"MSA counties from 10,000 thru 24,999",21909,80,58,138,24,79,103,104,137,241,11.00
2018,TX0940200,Schertz,,TX,West South Central,South,COMAL; BEXAR; GUADALUPE,City,"Cities from 25,000 thru 49,999",41383,49,3,52,7,24,31,56,27,83,2.01
2018,TX0980100,Gruver,,TX,West South Central,South,HANSFORD,City,"Cities under 2,500",1143,,,,,,,,,,
2018,TX1013100,Harris County Constable's Office,,TX,West South Central,South,HARRIS,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX1073000,Independent School District:,Malakoff,TX,West South Central,South,HENDERSON,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX1290900,Crandall,,TX,West South Central,South,KAUFMAN,City,"Cities from 2,500 thru 9,999",3721,16,0,16,2,0,2,18,0,18,4.84
2018,TX2250500,Titus County Constable's Office,,TX,West South Central,South,TITUS,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX2270400,West Lake Hills,,TX,West South Central,South,TRAVIS,City,"Cities from 2,500 thru 9,999",3444,11,0,11,1,1,2,12,1,13,3.77
2018,TX2300100,Big Sandy,,TX,West South Central,South,UPSHUR,City,"Cities under 2,500",1390,,,,,,,,,,
2018,TX2340200,Edgewood,,TX,West South Central,South,VAN ZANDT,City,"Cities under 2,500",1493,,,,,,,,,,
2018,TX2430700,Midwestern State University,,TX,West South Central,South,WICHITA,University or College,"Cities under 2,500",0,9,0,9,0,5,5,9,5,14,
2018,TX2490200,Decatur,,TX,West South Central,South,WISE,City,"Cities from 2,500 thru 9,999",6826,,,,,,,,,,
2018,TXINS0800,"Immigration and Naturalization Service, Eagle Pass",,TX,West South Central,South,N/A,Federal,"Cities under 2,500",0,,,,,,,,,,
2018,TX0150700,Hill Country Village,,TX,West South Central,South,BEXAR,City,"Cities under 2,500",1098,11,0,11,0,0,0,11,0,11,10.02
2018,TX0210100,Bryan,,TX,West South Central,South,BRAZOS,City,"Cities from 50,000 thru 99,999",85152,131,2,133,16,31,47,147,33,180,2.11
2018,TX0313800,Los Indios,,TX,West South Central,South,CAMERON,City,"Cities under 2,500",1067,,,,,,,,,,
2018,TX0572200,Seagoville,,TX,West South Central,South,KAUFMAN; DALLAS,City,"Cities from 10,000 thru 24,999",16981,,,,,,,,,,
2018,TX0573400,Richland College,,TX,West South Central,South,DALLAS,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX0840500,Hitchcock,,TX,West South Central,South,GALVESTON,City,"Cities from 2,500 thru 9,999",8038,10,0,10,5,1,6,15,1,16,1.99
2018,TX0842200,Bayou Vista,,TX,West South Central,South,GALVESTON,City,"Cities under 2,500",1637,,,,,,,,,,
2018,TX0911900,Austin College,,TX,West South Central,South,GRAYSON,University or College,"Cities under 2,500",0,7,0,7,0,1,1,7,1,8,
2018,TX1013500,Independent School District:,Houston,TX,West South Central,South,HARRIS,Other,"Cities under 2,500",0,141,21,162,51,29,80,192,50,242,
2018,TX1081700,University of Texas:,Pan American,TX,West South Central,South,HIDALGO,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX1480000,Lipscomb,,TX,West South Central,South,LIPSCOMB,County,"Non-MSA counties under 10,000",3383,6,2,8,0,3,3,6,5,11,3.25
2018,TX1570000,Madison,,TX,West South Central,South,MADISON,County,"Non-MSA counties under 10,000",9465,12,10,22,1,8,9,13,18,31,3.28
2018,TX1750200,Dawson,,TX,West South Central,South,N/A,City,"Cities under 2,500",0,,,,,,,,,,
2018,TX1750400,Kerens,,TX,West South Central,South,NAVARRO,City,"Cities under 2,500",1527,,,,,,,,,,
2018,TX1780100,Bishop,,TX,West South Central,South,NUECES,City,"Cities from 2,500 thru 9,999",3079,,,,,,,,,,
2018,TX2200100,Arlington,,TX,West South Central,South,TARRANT,City,"Cities from 250,000 thru 499,999",400920,536,60,596,137,138,275,673,198,871,2.17
2018,TX2203200,Southlake,,TX,West South Central,South,DENTON; TARRANT,City,"Cities from 25,000 thru 49,999",32639,,,,,,,,,,
2018,TX2380100,Monahans,,TX,West South Central,South,WARD,City,"Cities from 2,500 thru 9,999",7611,,,,,,,,,,
2018,TX2390300,Blinn College,,TX,West South Central,South,WASHINGTON,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX2460600,Taylor,,TX,West South Central,South,WILLIAMSON,City,"Cities from 10,000 thru 24,999",17225,25,1,26,4,10,14,29,11,40,2.32
2018,TX2490800,Runaway Bay,,TX,West South Central,South,WISE,City,"Cities under 2,500",1524,,,,,,,,,,
2018,TXDPS4500,"Department of Public Safety Headquarters, Austin",,TX,West South Central,South,TRAVIS,Other State Agency,"Cities under 2,500",0,,,,,,,,,,
2018,TXUSC2000,U.S. Customs Service,,TX,West South Central,South,N/A,Federal,"Cities under 2,500",0,,,,,,,,,,
2018,TX0151900,University of Texas:,San Antonio,TX,West South Central,South,BEXAR,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX0320100,Pittsburg,,TX,West South Central,South,CAMP,City,"Cities from 2,500 thru 9,999",4668,8,1,9,3,2,5,11,3,14,3.00
2018,TX0341400,Bloomburg,,TX,West South Central,South,CASS,City,"Cities under 2,500",396,,,,,,,,,,
2018,TX0450200,Eagle Lake,,TX,West South Central,South,COLORADO,City,"Cities from 2,500 thru 9,999",3731,,,,,,,,,,
2018,TX0470100,Comanche,,TX,West South Central,South,COMANCHE,City,"Cities from 2,500 thru 9,999",4188,8,1,9,2,2,4,10,3,13,3.10
2018,TX0571400,Hutchins,,TX,West South Central,South,DALLAS,City,"Cities from 2,500 thru 9,999",5671,16,2,18,4,5,9,20,7,27,4.76
2018,TX0610700,Pilot Point,,TX,West South Central,South,DENTON,City,"Cities from 2,500 thru 9,999",4387,,,,,,,,,,
2018,TX0612300,Corinth,,TX,West South Central,South,DENTON,City,"Cities from 10,000 thru 24,999",21352,31,2,33,3,3,6,34,5,39,1.83
2018,TX0670200,Eastland,,TX,West South Central,South,EASTLAND,City,"Cities from 2,500 thru 9,999",3929,9,0,9,1,2,3,10,2,12,3.05
2018,TX1270400,Stamford,,TX,West South Central,South,HASKELL; JONES,City,"Cities from 2,500 thru 9,999",2933,6,1,7,0,0,0,6,1,7,2.39
2018,TX1290300,Kemp,,TX,West South Central,South,KAUFMAN,City,"Cities under 2,500",1206,,,,,,,,,,
2018,TX1470300,Mexia,,TX,West South Central,South,LIMESTONE,City,"Cities from 2,500 thru 9,999",7383,,,,,,,,,,
2018,TX2201900,Lake Worth,,TX,West South Central,South,TARRANT,City,"Cities from 2,500 thru 9,999",5002,23,0,23,3,8,11,26,8,34,6.80
2018,TX2270300,Rollingwood,,TX,West South Central,South,TRAVIS,City,"Cities under 2,500",1585,,,,,,,,,,
2018,TX2310000,Upton,,TX,West South Central,South,UPTON,County,"Non-MSA counties under 10,000",3703,,,,,,,,,,
2018,TX2430400,Iowa Park,,TX,West South Central,South,WICHITA,City,"Cities from 2,500 thru 9,999",6352,,,,,,,,,,
2018,TX2460800,Southwestern University,,TX,West South Central,South,WILLIAMSON,University or College,"Cities under 2,500",0,5,0,5,1,3,4,6,3,9,
2018,TX2540000,Zavala,,TX,West South Central,South,ZAVALA,County,"Non-MSA counties under 10,000",4668,,,,,,,,,,
2018,TX0110300,Smithville,,TX,West South Central,South,BASTROP,City,"Cities from 2,500 thru 9,999",4322,,,,,,,,,,
2018,TX0140000,Bell,,TX,West South Central,South,BELL,County,"MSA counties from 25,000 thru 99,999",57907,,,,,,,,,,
2018,TX0310900,San Benito,,TX,West South Central,South,CAMERON,City,"Cities from 10,000 thru 24,999",24559,,,,,,,,,,
2018,TX0430000,Collin,,TX,West South Central,South,COLLIN,County,"MSA counties from 25,000 thru 99,999",47583,324,30,354,75,73,148,399,103,502,10.55
2018,TX0470000,Comanche,,TX,West South Central,South,COMANCHE,County,"Non-MSA counties under 10,000",7125,9,8,17,1,14,15,10,22,32,4.49
2018,TX1050700,Kyle,,TX,West South Central,South,HAYS,City,"Cities from 25,000 thru 49,999",46155,40,2,42,5,19,24,45,21,66,1.43
2018,TX1050700,Kyle,,TX,West South Central,South,HAYS,City,"Cities from 25,000 thru 49,999",46155,40,2,42,5,19,24,45,21,66,1.43
2018,TX1060000,Hemphill,,TX,West South Central,South,HEMPHILL,County,"Non-MSA counties under 10,000",4048,,,,,,,,,,
2018,TX1080800,McAllen,,TX,West South Central,South,HIDALGO,City,"Cities from 100,000 thru 249,999",144363,245,72,317,40,70,110,285,142,427,2.96
2018,TX1270200,Hamlin,,TX,West South Central,South,JONES,City,"Cities under 2,500",2003,,,,,,,,,,
2018,TX1520400,Slaton,,TX,West South Central,South,LUBBOCK,City,"Cities from 2,500 thru 9,999",5945,,,,,,,,,,
2018,TX1620100,Eagle Pass,,TX,West South Central,South,MAVERICK,City,"Cities from 25,000 thru 49,999",29329,,,,,,,,,,
2018,TX1720300,Omaha,,TX,West South Central,South,MORRIS,City,"Cities under 2,500",980,,,,,,,,,,
2018,TX1730000,Motley,,TX,West South Central,South,MOTLEY,County,"Non-MSA counties under 10,000",1231,,,,,,,,,,
2018,TX1840300,Springtown,,TX,West South Central,South,PARKER,City,"Cities from 2,500 thru 9,999",2950,,,,,,,,,,
2018,TX2203000,Keller,,TX,West South Central,South,TARRANT,City,"Cities from 25,000 thru 49,999",48439,43,9,52,5,21,26,48,30,78,1.61
2018,TX2272200,Jonestown,,TX,West South Central,South,TRAVIS,City,"Cities under 2,500",2109,8,0,8,0,1,1,8,1,9,4.27
2018,TX2480100,Kermit,,TX,West South Central,South,WINKLER,City,"Cities from 2,500 thru 9,999",6131,13,2,15,0,7,7,13,9,22,3.59
2018,TX2520000,Young,,TX,West South Central,South,YOUNG,County,"Non-MSA counties under 10,000",6119,19,0,19,7,7,14,26,7,33,5.39
2018,TXDEA1000,"Drug Enforcement Administration, Houston",,TX,West South Central,South,N/A,Federal,"Cities under 2,500",0,,,,,,,,,,
2018,TX0280900,Martindale,,TX,West South Central,South,CALDWELL,City,"Cities under 2,500",1286,,,,,,,,,,
2018,TX0575300,Dallas Area Rapid Transit,,TX,West South Central,South,DALLAS,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX0590000,Deaf Smith,,TX,West South Central,South,DEAF SMITH,County,"Non-MSA counties under 10,000",3884,13,16,29,0,9,9,13,25,38,9.78
2018,TX0590000,Deaf Smith,,TX,West South Central,South,DEAF SMITH,County,"Non-MSA counties under 10,000",3884,13,16,29,0,9,9,13,25,38,9.78
2018,TX0614500,Independent School District:,Aubrey,TX,West South Central,South,DENTON,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX0700800,Red Oak,,TX,West South Central,South,ELLIS,City,"Cities from 10,000 thru 24,999",13095,27,0,27,0,2,2,27,2,29,2.21
2018,TX0920600,White Oak,,TX,West South Central,South,GREGG,City,"Cities from 2,500 thru 9,999",6332,,,,,,,,,,
2018,TX1070000,Henderson,,TX,West South Central,South,HENDERSON,County,"Non-MSA counties from 25,000 thru 99,999",50989,63,44,107,5,41,46,68,85,153,3.00
2018,TX1510000,Loving,,TX,West South Central,South,LOVING,County,"Non-MSA counties under 10,000",145,,,,,,,,,,
2018,TX1690000,Montague,,TX,West South Central,South,MONTAGUE,County,"Non-MSA counties from 10,000 thru 24,999",10415,8,9,17,0,11,11,8,20,28,2.69
2018,TX1930000,Real,,TX,West South Central,South,REAL,County,"Non-MSA counties under 10,000",3435,4,4,8,1,2,3,5,6,11,3.20
2018,TX2160000,Sterling,,TX,West South Central,South,STERLING,County,"MSA counties under 10,000",1316,5,0,5,0,0,0,5,0,5,3.80
2018,TX221109E,Hardin-Simmons University,,TX,West South Central,South,TAYLOR,University or College,"Cities under 2,500",0,5,0,5,0,0,0,5,0,5,
